SYMBOL,EXPIRY_DT,TRADE_DATE,OPEN,HIGH,LOW,CMP,CASH_CHG,INDX_GRP,INDX_WTG,PUT_INT,CALL_INT,COMB_INT,CALL_LOW,CALL_HIGH,PUT_HIGH,PUT_LOW,UNUSED_PC,UNUSED_PC_REV,TREND_PRICE1,TREND_PRICE2,CALL_OI,PUT_OI,CALL_DIFF,PUT_DIFF,COMB_DIFF 
JSWENERGY,2025-07-31,2025-06-02,487.95,501.4,484.1,0,0,,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0
JSWENERGY,2025-07-31,2025-06-03,498.1,508.35,496.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0
JSWENERGY,2025-07-31,2025-06-04,500.9,510.75,495.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0
JSWENERGY,2025-07-31,2025-06-05,512.0,515.3,505.4,508.9,0,,0,0,540,530,0,0,0,0,40.94,0.02,0,0,1000,26000,550,520,530
JSWENERGY,2025-07-31,2025-06-06,514.0,523.95,508.0,523.5,15,,0,0,0,0,0,0,0,0,1.61,0.62,0,0,7000,45000,0,0,0
JSWENERGY,2025-07-31,2025-06-09,526.8,541.85,525.0,534.25,11,,0,480,0,0,0,0,0,0,0.42,2.36,0,0,46000,39000,0,0,0
JSWENERGY,2025-07-31,2025-06-10,537.0,538.8,529.0,533.9,0,,0,480,0,0,0,0,0,0,0.41,2.45,0,0,55000,47000,0,0,0
JSWENERGY,2025-07-31,2025-06-11,537.85,543.1,532.3,536.5,3,,0,0,0,0,0,0,0,0,0.8,1.25,0,0,104000,164000,0,0,0
JSWENERGY,2025-07-31,2025-06-12,535.0,537.95,514.25,517.8,-19,,0,0,0,0,0,0,0,0,1.87,0.54,0,0,133000,256000,0,0,0
JSWENERGY,2025-07-31,2025-06-13,502.3,515.85,502.3,508.75,-9,,0,0,0,0,0,0,0,0,2.08,0.48,0,0,142000,285000,550,0,0
JSWENERGY,2025-08-28,2025-05-30,500.5,502.35,486.85,0,0,,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-02,487.95,501.4,484.1,0,0,,0,0,0,0,0,0,0,0,0,0,560,560,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-03,498.1,508.35,496.2,0,0,,0,0,0,0,0,0,0,0,0,0,560,560,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-04,500.9,510.75,495.4,0,0,,0,0,0,0,0,0,0,0,0,0,560,560,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-05,512.0,515.3,505.4,0,0,,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-06,514.0,523.95,508.0,0,0,,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-09,526.8,541.85,525.0,0,0,,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-10,537.0,538.8,529.0,0,0,,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-11,537.85,543.1,532.3,0,0,,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-12,535.0,537.95,514.25,0,0,,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0
JSWENERGY,2025-08-28,2025-06-13,502.3,515.85,502.3,0,0,,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0
JSWSTEEL,2025-06-26,2025-05-30,1003.0,1012.5,990.5,994,-16,,0,984.31,1046.21,1005.9,1016.02,1104.27,1024.5,935.18,0.91,1.09,1014.26,1017.82,5561325,2823525,1061.37,0,1005.9
JSWSTEEL,2025-06-26,2025-06-02,987.0,987.0,969.25,978.8,-15,,0,974.72,1046.1,997.45,1005.53,1104.23,1004.46,935.18,1.49,0.67,1000.97,991.48,6860700,4326750,1097.99,0,997.45
JSWSTEEL,2025-06-26,2025-06-03,980.05,987.35,972.05,974,-5,,0,962.58,1046.65,993.45,1005.53,1104.13,1004.49,885.1,1.43,0.7,1002.23,993.94,7734825,4405725,1069.55,0,993.45
JSWSTEEL,2025-06-26,2025-06-04,973.0,979.5,962.15,968.35,-6,,0,951.12,1046.92,992.22,1005.54,1103.96,1004.56,845.76,1.55,0.65,1001.64,991.77,8365950,4795875,1055.75,0,992.22
JSWSTEEL,2025-06-26,2025-06-05,972.8,976.9,964.65,970.6,2,,0,949.64,1047.59,992.03,1005.52,1103.77,994.5,845.75,1.53,0.65,1001.95,992.1,8588700,4877550,1044.99,822.63,992.03
JSWSTEEL,2025-06-26,2025-06-06,968.75,1010.65,967.65,1003.2,33,,0,951.4,1054.53,997.5,1005.37,1103.6,994.36,845.69,0.56,1.78,1003.17,1020.31,7588350,5199525,1072.91,861.96,997.5
JSWSTEEL,2025-06-26,2025-06-09,1006.3,1017.0,1001.95,1006.45,3,,0,950.9,1051.12,998.31,1015.87,1103.72,1004.49,845.69,0.5,2.01,1005.51,1023.41,7975125,5159700,1057.81,863.79,998.31
JSWSTEEL,2025-06-26,2025-06-10,1015.0,1019.15,1000.8,1002.9,-4,,0,955.01,1047.9,1000.68,1015.88,1114.71,1004.48,865.21,0.61,1.65,1008.1,1021.99,8146575,5329125,1046.46,875.16,1000.68
JSWSTEEL,2025-06-26,2025-06-11,1003.95,1016.0,1003.95,1006.05,3,,0,958.98,1042.87,998.95,1016.07,1104.25,1004.47,865.19,0.47,2.11,1008.73,1025.49,8870850,5512725,1035.42,897.79,998.95
JSWSTEEL,2025-06-26,2025-06-12,1007.1,1010.0,992.55,996.8,-9,,0,954.6,1040.45,996.31,1005.55,1104.31,1004.49,865.2,0.72,1.4,1006.85,1015.56,9220500,5308200,1027.6,881.21,996.31
JSWSTEEL,2025-06-26,2025-06-13,984.7,994.05,981.35,987.1,-10,,0,951.56,1040.13,995.01,1005.56,1104.33,994.42,865.21,1.08,0.93,1005.46,1003.58,9274500,5117850,1022.48,884.02,995.01
JSWSTEEL,2025-07-31,2025-05-30,1003.0,1012.5,990.5,994,-16,,0,903.43,1040,1030,1040,1040,913.97,887.97,10.6,0.09,906.57,881.43,1350,31725,900,1180,990
JSWSTEEL,2025-07-31,2025-06-02,987.0,987.0,969.25,978.8,-15,,0,904.39,990,990,946.67,1040,924.27,897.66,3.37,0.3,920.72,895.48,4050,39825,0,953.33,990
JSWSTEEL,2025-07-31,2025-06-03,980.05,987.35,972.05,974,-5,,0,904.29,999.33,990,1000.77,1000.59,924.29,897.69,1.26,0.79,953.57,951.66,13500,40500,976,955,970
JSWSTEEL,2025-07-31,2025-06-04,973.0,979.5,962.15,968.35,-6,,0,908.64,998.24,970,1002.73,1001.3,953.61,896.83,1.02,0.98,968.26,959.12,29700,55350,981.18,973.91,970
JSWSTEEL,2025-07-31,2025-06-05,972.8,976.9,964.65,970.6,2,,0,908.84,998.42,970,1002.31,1001.2,953.58,896.81,0.97,1.03,969.54,980.46,32400,54675,981.05,1003.91,970
JSWSTEEL,2025-07-31,2025-06-06,968.75,1010.65,967.65,1003.2,33,,0,909.77,1002.28,978,998.43,1034.31,964.03,896.69,0.38,2.65,996.28,1006.75,58050,57375,992.11,975.65,978
JSWSTEEL,2025-07-31,2025-06-09,1006.3,1017.0,1001.95,1006.45,3,,0,909.78,1005.69,990,997.34,1043.98,964,896.69,0.23,4.26,998.79,1009.49,79650,61425,992.15,995.6,990
JSWSTEEL,2025-07-31,2025-06-10,1015.0,1019.15,1000.8,1002.9,-4,,0,920,1020,991.11,996.58,1060,970,896.37,0.31,3.18,999.23,1008.97,97875,72225,994.29,1006.25,991.11
JSWSTEEL,2025-07-31,2025-06-11,1003.95,1016.0,1003.95,1006.05,3,,0,927.65,1031.03,993.77,996.39,1042.95,994.14,907.24,0.41,2.44,999.18,1007.91,108000,96525,1020,935,983.77
JSWSTEEL,2025-07-31,2025-06-12,1007.1,1010.0,992.55,996.8,-9,,0,922.22,1032.41,993.83,996.34,1054.68,994.22,896.26,0.52,1.91,998.67,1006.19,109350,103275,1030,934.71,993.83
JSWSTEEL,2025-07-31,2025-06-13,984.7,994.05,981.35,987.1,-10,,0,921.67,1027,993.09,996.44,1043.2,963.69,896.28,0.63,1.59,997.93,1004.08,116100,105300,989.41,931.76,983.09
JSWSTEEL,2025-08-28,2025-05-30,1003.0,1012.5,990.5,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-02,987.0,987.0,969.25,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-03,980.05,987.35,972.05,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-04,973.0,979.5,962.15,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-05,972.8,976.9,964.65,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-06,968.75,1010.65,967.65,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-09,1006.3,1017.0,1001.95,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-10,1015.0,1019.15,1000.8,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-11,1003.95,1016.0,1003.95,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-12,1007.1,1010.0,992.55,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JSWSTEEL,2025-08-28,2025-06-13,984.7,994.05,981.35,0,0,,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,0,0,0
JUBLFOOD,2025-06-26,2025-05-30,670.05,670.5,653.05,656,-16,,0,650.93,694,662.89,662.89,742.15,672,602.79,1.2,0.84,671.18,670.43,3130000,1907500,714.36,0,662.89
JUBLFOOD,2025-06-26,2025-06-02,655.0,662.15,650.05,660.95,5,,0,650.15,694.54,662.61,662.89,721.74,672.06,582.86,0.92,1.08,671.12,671.93,3470000,2120000,712.66,0,662.61
JUBLFOOD,2025-06-26,2025-06-03,665.8,665.8,653.35,655,-6,,0,644.76,693.71,662.08,662.92,721.83,672.1,582.86,1.11,0.9,670.64,670.34,3800000,2230000,700.33,0,662.08
JUBLFOOD,2025-06-26,2025-06-04,664.7,688.45,661.65,685,30,,0,650.25,701.7,670.32,672.86,721.6,672,602.73,0.34,2.98,674.02,694.55,3993750,2498750,712.1,0,670.32
JUBLFOOD,2025-06-26,2025-06-05,687.0,693.0,683.4,685.7,1,,0,644.67,702.51,671.24,672.82,742.24,671.98,602.76,0.32,3.09,674.78,700.75,4063750,2517500,713.21,0,671.24
JUBLFOOD,2025-06-26,2025-06-06,686.1,697.9,686.0,694.95,9,,0,650.97,710.7,674.4,682.81,742.17,682.1,602.7,0.31,3.23,680.8,702.17,3915000,2720000,724.41,0,674.4
JUBLFOOD,2025-06-26,2025-06-09,697.0,701.95,692.85,698.95,4,,0,652.57,714.12,681.19,682.77,742.14,682.06,602.67,0.28,3.61,681.88,703.99,3811250,2885000,732.2,0,681.19
JUBLFOOD,2025-06-26,2025-06-10,701.0,701.0,691.55,693.5,-5,,0,653.01,713.55,681.84,682.75,742.17,682.05,602.66,0.4,2.5,682.01,701.01,3863750,2945000,731.5,0,681.84
JUBLFOOD,2025-06-26,2025-06-11,695.0,695.0,682.65,685.85,-8,,0,653.63,704.98,681.71,682.8,742.27,682.02,612.62,0.6,1.66,682.08,691.69,4017500,3011250,724.8,0,681.71
JUBLFOOD,2025-06-26,2025-06-12,680.55,681.7,666.0,667,-19,,0,653.21,702.35,673.46,672.84,732.17,682.08,602.66,1.41,0.71,681.61,673.27,4422500,2917500,720.9,0,673.46
JUBLFOOD,2025-06-26,2025-06-13,665.4,688.8,661.3,682,15,,0,653.05,702.89,673.91,682.86,732.19,682.14,612.62,0.62,1.62,682.12,691.53,5537500,3388750,711.05,0,673.91
JUBLFOOD,2025-07-31,2025-05-30,670.05,670.5,653.05,0,0,,0,0,0,0,0,0,0,0,0,0,634.71,580,0,0,0,0,0
JUBLFOOD,2025-07-31,2025-06-02,655.0,662.15,650.05,0,0,,0,0,0,0,0,0,0,0,0,0,633.16,580,0,0,0,0,0
JUBLFOOD,2025-07-31,2025-06-03,665.8,665.8,653.35,0,0,,0,0,0,0,0,0,0,0,0,0,630.45,580,0,0,0,0,0
JUBLFOOD,2025-07-31,2025-06-04,664.7,688.45,661.65,0,0,,0,0,0,0,0,0,0,0,0,0,633.17,580,0,0,0,0,0
JUBLFOOD,2025-07-31,2025-06-05,687.0,693.0,683.4,685.7,1,,0,610,710,704,705,705,655,583.33,9.26,0.11,650.04,582.95,1250,27500,0,613.64,684
JUBLFOOD,2025-07-31,2025-06-06,686.1,697.9,686.0,694.95,9,,0,612.5,702.5,703.57,693.33,711.67,692.13,583.3,4.82,0.21,692.4,630.08,2500,36250,0,613.93,703.57
JUBLFOOD,2025-07-31,2025-06-09,697.0,701.95,692.85,698.95,4,,0,633.18,710,703.75,705,755,691.94,603.51,3.89,0.26,693.29,633.87,6250,51250,0,623.67,703.75
JUBLFOOD,2025-07-31,2025-06-10,701.0,701.0,691.55,693.5,-5,,0,630,701.88,701.67,693.85,742.14,695,603.25,1.88,0.53,693.31,690.78,12500,67500,0,0,701.67
JUBLFOOD,2025-07-31,2025-06-11,695.0,695.0,682.65,685.85,-8,,0,623.75,701.67,694.64,693.96,742.12,682.47,603.02,1.89,0.53,693.46,691.05,23750,82500,0,653.85,694.64
JUBLFOOD,2025-07-31,2025-06-12,680.55,681.7,666.0,667,-19,,0,623.5,704.58,693.75,705.5,741.92,662.4,613.48,2.45,0.41,691.98,644.14,66250,132500,721.43,654.17,693.75
JUBLFOOD,2025-07-31,2025-06-13,665.4,688.8,661.3,682,15,,0,642.17,704.46,691.13,693.3,741.84,671.93,612.93,1.14,0.88,692.15,692.47,160000,188750,562.26,681.25,691.13
JUBLFOOD,2025-08-28,2025-05-30,670.05,670.5,653.05,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-02,655.0,662.15,650.05,0,0,,0,0,0,0,0,0,0,0,0,0,720,720,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-03,665.8,665.8,653.35,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-04,664.7,688.45,661.65,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-05,687.0,693.0,683.4,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-06,686.1,697.9,686.0,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-09,697.0,701.95,692.85,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-10,701.0,701.0,691.55,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-11,695.0,695.0,682.65,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-12,680.55,681.7,666.0,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
JUBLFOOD,2025-08-28,2025-06-13,665.4,688.8,661.3,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
KALYANKJIL,2025-06-26,2025-05-30,565.4,567.9,558.6,560,-5,,0,0,0,0,0,0,0,0,0.62,1.62,0,0,0,0,0,0,0
KALYANKJIL,2025-06-26,2025-06-02,560.95,561.15,551.0,553.9,-6,,0,0,0,0,0,0,0,0,0.9,1.12,0,0,2455975,2018100,0,0,0
KALYANKJIL,2025-06-26,2025-06-03,556.65,560.35,554.15,556.85,3,,0,0,0,0,0,0,0,0,0.78,1.28,0,0,2597800,2190925,0,0,0
KALYANKJIL,2025-06-26,2025-06-04,557.75,565.5,554.0,556.45,0,,0,0,0,0,0,0,0,0,0.81,1.24,0,0,2659025,2241300,0,0,0
KALYANKJIL,2025-06-26,2025-06-05,558.0,560.7,550.5,552.85,-4,,0,0,0,0,0,0,0,0,0.89,1.13,0,0,2884550,2317250,0,0,0
KALYANKJIL,2025-06-26,2025-06-06,554.05,567.2,550.2,563.5,11,,0,0,0,0,0,0,0,0,0.49,2.02,0,0,3429375,2391650,0,0,0
KALYANKJIL,2025-06-26,2025-06-09,563.9,566.05,550.0,551.95,-12,,0,0,0,0,0,0,0,0,0.59,1.69,0,0,5191725,2628025,0,0,0
KALYANKJIL,2025-06-26,2025-06-10,554.25,555.0,541.55,547.75,-4,,0,0,0,0,0,0,0,0,0.73,1.38,0,0,5954325,2975225,0,0,0
KALYANKJIL,2025-06-26,2025-06-11,547.75,549.7,534.0,535.65,-12,,0,0,0,0,0,0,0,0,1.19,0.84,0,0,7155575,3439450,0,0,0
KALYANKJIL,2025-06-26,2025-06-12,537.95,537.95,517.1,519.95,-16,,0,0,0,0,0,0,0,0,2.15,0.47,0,0,8346750,3670400,0,0,0
KALYANKJIL,2025-06-26,2025-06-13,514.75,521.0,507.75,521,1,,0,0,0,0,0,0,0,0,1.95,0.51,0,0,8654425,3756425,0,0,0
KALYANKJIL,2025-07-31,2025-05-30,565.4,567.9,558.6,0,0,,0,0,0,0,0,0,0,0,0,0,520,500,0,0,0,0,0
KALYANKJIL,2025-07-31,2025-06-02,560.95,561.15,551.0,0,0,,0,0,0,0,0,0,0,0,0,0,520,500,0,0,0,0,0
KALYANKJIL,2025-07-31,2025-06-03,556.65,560.35,554.15,0,0,,0,0,0,0,0,0,0,0,0,0,520,500,0,0,0,0,0
KALYANKJIL,2025-07-31,2025-06-04,557.75,565.5,554.0,0,0,,0,0,0,0,0,0,0,0,0,0,520,500,0,0,0,0,0
KALYANKJIL,2025-07-31,2025-06-05,558.0,560.7,550.5,0,0,,0,0,0,0,0,0,0,0,0,0,520,500,0,0,0,0,0
KALYANKJIL,2025-07-31,2025-06-06,554.05,567.2,550.2,0,0,,0,0,0,0,0,0,0,0,0,0,520,510,0,0,0,0,0
KALYANKJIL,2025-07-31,2025-06-09,563.9,566.05,550.0,551.95,-12,,0,0,580,550,0,0,0,0,2.19,0.46,0,0,4700,15275,500,550,550
KALYANKJIL,2025-07-31,2025-06-10,554.25,555.0,541.55,547.75,-4,,0,0,0,550,0,0,0,0,2.78,0.36,0,0,5875,21150,540,580,540
KALYANKJIL,2025-07-31,2025-06-11,547.75,549.7,534.0,535.65,-12,,0,0,560,0,0,0,0,0,2.15,0.47,0,0,10575,25850,500,550,0
KALYANKJIL,2025-07-31,2025-06-12,537.95,537.95,517.1,519.95,-16,,0,0,0,0,0,0,0,0,2.54,0.39,0,0,17625,36425,0,0,0
KALYANKJIL,2025-07-31,2025-06-13,514.75,521.0,507.75,521,1,,0,0,0,0,0,0,0,0,3.16,0.32,0,0,18800,44650,0,0,0
KALYANKJIL,2025-08-28,2025-05-30,565.4,567.9,558.6,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-02,560.95,561.15,551.0,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-03,556.65,560.35,554.15,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-04,557.75,565.5,554.0,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-05,558.0,560.7,550.5,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-06,554.05,567.2,550.2,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-09,563.9,566.05,550.0,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-10,554.25,555.0,541.55,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-11,547.75,549.7,534.0,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-12,537.95,537.95,517.1,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KALYANKJIL,2025-08-28,2025-06-13,514.75,521.0,507.75,0,0,,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0
KAYNES,2025-06-26,2025-05-30,6005.0,6048.0,5965.0,5968,-71,,0,6000,6100,0,0,0,0,0,0.66,1.51,0,0,1500,600,0,0,0
KAYNES,2025-06-26,2025-06-02,5983.0,5990.5,5805.0,5818.5,-150,,0,0,0,0,0,0,0,0,1.05,0.95,0,0,15800,16000,6000,0,0
KAYNES,2025-06-26,2025-06-03,5865.0,5895.0,5754.0,5792,-27,,0,0,0,0,0,0,0,0,1.57,0.64,0,0,26000,27200,0,0,0
KAYNES,2025-06-26,2025-06-04,5809.0,5845.5,5550.0,5738.5,-54,,0,0,0,0,0,0,0,0,1.53,0.65,0,0,31000,34800,0,0,0
KAYNES,2025-06-26,2025-06-05,5724.5,5892.5,5650.5,5673,-66,,0,0,0,0,0,0,0,0,1.2,0.83,0,0,62800,48500,0,0,0
KAYNES,2025-06-26,2025-06-06,5675.0,5779.0,5604.0,5752,79,,0,0,0,0,0,0,0,0,0.75,1.33,0,0,71900,48300,0,0,0
KAYNES,2025-06-26,2025-06-09,5760.0,5799.0,5640.0,5660,-92,,0,0,0,0,0,0,0,0,0.92,1.08,0,0,100700,54600,0,0,0
KAYNES,2025-06-26,2025-06-10,5690.0,5699.0,5561.5,5601.5,-59,,0,0,0,0,0,0,0,0,0.85,1.17,0,0,153900,64100,0,0,0
KAYNES,2025-06-26,2025-06-11,5640.0,5675.0,5530.5,5565,-37,,0,0,0,0,0,0,0,0,0.57,1.75,0,0,292900,97400,0,0,0
KAYNES,2025-06-26,2025-06-12,5555.0,5618.0,5460.0,5461,-104,,0,0,0,0,0,0,0,0,0.95,1.05,0,0,307300,98800,0,0,0
KAYNES,2025-06-26,2025-06-13,5364.5,5525.0,5317.5,5478,17,,0,0,0,0,0,0,0,0,1,1,0,0,313900,104700,0,0,0
KAYNES,2025-07-31,2025-05-30,6005.0,6048.0,5965.0,0,0,,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-02,5983.0,5990.5,5805.0,0,0,,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-03,5865.0,5895.0,5754.0,0,0,,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-04,5809.0,5845.5,5550.0,0,0,,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-05,5724.5,5892.5,5650.5,0,0,,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-06,5675.0,5779.0,5604.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-09,5760.0,5799.0,5640.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-10,5690.0,5699.0,5561.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-11,5640.0,5675.0,5530.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-12,5555.0,5618.0,5460.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0
KAYNES,2025-07-31,2025-06-13,5364.5,5525.0,5317.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0
KAYNES,2025-08-28,2025-05-30,6005.0,6048.0,5965.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-02,5983.0,5990.5,5805.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-03,5865.0,5895.0,5754.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-04,5809.0,5845.5,5550.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-05,5724.5,5892.5,5650.5,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-06,5675.0,5779.0,5604.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-09,5760.0,5799.0,5640.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-10,5690.0,5699.0,5561.5,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-11,5640.0,5675.0,5530.5,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-12,5555.0,5618.0,5460.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KAYNES,2025-08-28,2025-06-13,5364.5,5525.0,5317.5,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
KEI,2025-06-26,2025-05-30,3670.0,3673.5,3561.8,3606,-53,,0,0,0,0,0,0,0,0,0.32,3.14,0,0,220800,104100,0,0,0
KEI,2025-06-26,2025-06-02,3610.2,3625.0,3577.0,3594,-12,,0,0,0,0,0,0,0,0,0.44,2.26,0,0,247800,138000,0,0,0
KEI,2025-06-26,2025-06-03,3605.0,3639.2,3527.1,3533,-61,,0,0,0,0,0,0,0,0,0.65,1.55,0,0,241200,142350,0,0,0
KEI,2025-06-26,2025-06-04,3530.0,3641.0,3500.0,3625,92,,0,0,0,0,0,0,0,0,0.31,3.18,0,0,259650,141450,0,0,0
KEI,2025-06-26,2025-06-05,3656.1,3686.0,3610.5,3641,16,,0,0,0,0,0,0,0,0,0.33,2.99,0,0,271050,152250,0,0,0
KEI,2025-06-26,2025-06-06,3667.0,3768.0,3649.2,3750,109,,0,0,0,0,0,0,0,0,0.26,3.86,0,0,373350,203700,0,0,0
KEI,2025-06-26,2025-06-09,3790.0,3837.9,3755.4,3805,55,,0,0,0,0,0,0,0,0,0.21,4.8,0,0,351750,232050,0,0,0
KEI,2025-06-26,2025-06-10,3821.1,3846.9,3787.1,3792,-13,,0,0,0,0,0,0,0,0,0.22,4.51,0,0,379950,248400,0,0,0
KEI,2025-06-26,2025-06-11,3794.9,3861.0,3766.1,3809.7,18,,0,0,0,0,0,0,0,0,0.24,4.25,0,0,448500,250650,0,0,0
